timestamp,temp,rain,humidity,pressure,wind_speed,rain_3h,rain_6h,pressure_drop_3h,flood_label,flood_probability_pct,flood_risk_label,source,prediction_time
2020-01-01 00:00:00,8.3,0.0,48,903.8,7.9,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 01:00:00,7.6,0.0,50,903.5,6.6,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 02:00:00,7.1,0.0,52,903.1,5.2,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 03:00:00,7.7,0.0,50,903.8,4.0,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 04:00:00,7.8,0.0,50,903.5,3.6,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 05:00:00,6.6,0.0,55,902.9,5.0,0.0,0.0,-0.20000000000004547,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 06:00:00,4.9,0.0,62,902.4,7.0,0.0,0.0,-1.3999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 07:00:00,4.2,0.0,66,902.3,7.5,0.0,0.0,-1.2000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 08:00:00,6.2,0.0,58,903.4,8.4,0.0,0.0,0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 09:00:00,8.8,0.0,50,904.7,8.7,0.0,0.0,2.300000000000068,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 10:00:00,11.1,0.0,43,905.0,12.1,0.0,0.0,2.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 11:00:00,13.1,0.0,38,904.4,14.2,0.0,0.0,1.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 12:00:00,15.4,0.0,34,903.8,17.1,0.0,0.0,-0.900000000000091,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 13:00:00,17.4,0.0,31,903.0,18.0,0.0,0.0,-2.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 14:00:00,18.7,0.0,31,902.4,18.1,0.0,0.0,-2.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 15:00:00,18.8,0.0,30,902.2,16.9,0.0,0.0,-1.599999999999909,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 16:00:00,19.0,0.0,30,902.3,16.8,0.0,0.0,-0.7000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 17:00:00,18.4,0.0,31,902.2,14.5,0.0,0.0,-0.1999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 18:00:00,16.8,0.0,35,902.2,14.1,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 19:00:00,15.8,0.0,38,902.3,14.4,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 20:00:00,14.4,0.0,43,902.2,11.9,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 21:00:00,12.9,0.0,48,902.2,11.3,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 22:00:00,11.8,0.0,50,902.1,11.1,0.0,0.0,-0.1999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-01 23:00:00,10.6,0.0,51,901.8,9.7,0.0,0.0,-0.40000000000009095,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 00:00:00,9.7,0.0,54,901.5,9.5,0.0,0.0,-0.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 01:00:00,9.3,0.0,57,901.2,10.6,0.0,0.0,-0.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 02:00:00,8.8,0.0,61,900.9,11.2,0.0,0.0,-0.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 03:00:00,8.1,0.0,60,900.5,12.4,0.0,0.0,-1.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 04:00:00,7.6,0.0,60,900.0,13.6,0.0,0.0,-1.2000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 05:00:00,7.1,0.0,59,899.9,14.0,0.0,0.0,-1.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 06:00:00,6.8,0.0,59,900.0,14.5,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 07:00:00,6.6,0.0,59,900.1,15.3,0.0,0.0,0.10000000000002274,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 08:00:00,7.9,0.0,53,901.3,14.8,0.0,0.0,1.3999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 09:00:00,10.8,0.0,44,902.8,14.7,0.0,0.0,2.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 10:00:00,14.0,0.0,36,903.6,15.6,0.0,0.0,3.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 11:00:00,17.3,0.0,30,903.8,16.8,0.0,0.0,2.5,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 12:00:00,19.5,0.0,25,903.4,19.0,0.0,0.0,0.6000000000000227,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 13:00:00,20.6,0.0,18,903.0,20.3,0.0,0.0,-0.6000000000000227,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 14:00:00,20.9,0.0,15,902.9,23.0,0.0,0.0,-0.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 15:00:00,21.0,0.0,14,903.0,22.6,0.0,0.0,-0.39999999999997726,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 16:00:00,20.4,0.0,15,903.3,20.5,0.0,0.0,0.2999999999999545,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 17:00:00,19.0,0.0,20,903.3,13.8,0.0,0.0,0.39999999999997726,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 18:00:00,16.6,0.0,25,903.0,7.4,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 19:00:00,15.2,0.0,28,903.4,7.2,0.0,0.0,0.10000000000002274,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 20:00:00,13.9,0.0,29,903.4,6.8,0.0,0.0,0.10000000000002274,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 21:00:00,15.2,0.0,24,904.2,3.9,0.0,0.0,1.2000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 22:00:00,13.1,0.0,28,903.5,5.2,0.0,0.0,0.10000000000002274,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-02 23:00:00,11.1,0.0,31,903.0,8.6,0.0,0.0,-0.39999999999997726,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 00:00:00,10.4,0.0,31,902.6,9.7,0.0,0.0,-1.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 01:00:00,10.1,0.0,31,902.3,10.5,0.0,0.0,-1.2000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 02:00:00,9.7,0.0,33,902.3,11.5,0.0,0.0,-0.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 03:00:00,9.4,0.0,34,902.2,12.3,0.0,0.0,-0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 04:00:00,8.6,0.0,35,901.4,12.2,0.0,0.0,-0.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 05:00:00,8.4,0.0,36,901.1,12.0,0.0,0.0,-1.1999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 06:00:00,8.4,0.0,38,901.5,12.1,0.0,0.0,-0.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 07:00:00,8.2,0.0,42,901.6,12.3,0.0,0.0,0.20000000000004547,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 08:00:00,10.3,0.0,38,903.0,12.5,0.0,0.0,1.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 09:00:00,14.1,0.0,31,905.0,10.8,0.0,0.0,3.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 10:00:00,16.6,0.0,26,905.8,14.1,0.0,0.0,4.199999999999932,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 11:00:00,18.5,0.0,20,905.7,16.0,0.0,0.0,2.7000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 12:00:00,19.5,0.0,18,905.3,17.5,0.0,0.0,0.2999999999999545,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 13:00:00,20.0,0.0,18,904.9,18.3,0.0,0.0,-0.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 14:00:00,20.1,0.0,19,904.7,18.8,0.0,0.0,-1.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 15:00:00,19.4,0.0,22,903.9,16.3,0.0,0.0,-1.3999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 16:00:00,18.8,0.0,24,904.2,16.1,0.0,0.0,-0.6999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 17:00:00,17.5,0.0,27,904.1,13.9,0.0,0.0,-0.6000000000000227,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 18:00:00,16.1,0.0,30,904.0,9.7,0.0,0.0,0.10000000000002274,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 19:00:00,15.1,0.0,32,904.2,9.8,0.0,0.0,0.0,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 20:00:00,14.0,0.0,33,903.8,8.8,0.0,0.0,-0.3000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 21:00:00,13.4,0.0,32,903.6,9.4,0.0,0.0,-0.39999999999997726,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 22:00:00,12.7,0.0,32,903.5,9.1,0.0,0.0,-0.7000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-03 23:00:00,11.2,0.0,37,902.9,7.1,0.0,0.0,-0.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 00:00:00,11.0,0.0,38,902.9,4.9,0.0,0.0,-0.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 01:00:00,9.6,0.0,43,902.0,5.6,0.0,0.0,-1.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 02:00:00,8.2,0.0,46,901.3,9.8,0.0,0.0,-1.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 03:00:00,7.8,0.0,48,901.0,11.0,0.0,0.0,-1.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 04:00:00,7.6,0.0,48,900.4,12.2,0.0,0.0,-1.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 05:00:00,7.2,0.0,50,900.1,13.2,0.0,0.0,-1.1999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 06:00:00,7.3,0.0,50,900.5,16.8,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 07:00:00,6.8,0.0,55,900.6,19.2,0.0,0.0,0.20000000000004547,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 08:00:00,7.3,0.0,59,902.0,18.4,0.0,0.0,1.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 09:00:00,9.4,0.0,54,903.4,18.0,0.0,0.0,2.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 10:00:00,10.8,0.0,50,904.1,14.8,0.0,0.0,3.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 11:00:00,11.9,0.0,46,903.6,12.6,0.0,0.0,1.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 12:00:00,13.1,0.0,36,903.3,14.9,0.0,0.0,-0.10000000000002274,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 13:00:00,13.6,0.0,28,902.7,18.0,0.0,0.0,-1.3999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 14:00:00,14.1,0.0,21,902.3,19.5,0.0,0.0,-1.3000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 15:00:00,13.9,0.0,21,902.1,19.0,0.0,0.0,-1.1999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 16:00:00,13.3,0.0,25,902.4,17.8,0.0,0.0,-0.3000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 17:00:00,12.3,0.0,30,902.2,16.5,0.0,0.0,-0.09999999999990905,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 18:00:00,11.3,0.0,34,902.5,11.7,0.0,0.0,0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 19:00:00,10.6,0.0,37,902.9,10.2,0.0,0.0,0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 20:00:00,9.8,0.0,40,903.4,9.4,0.0,0.0,1.1999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 21:00:00,8.9,0.0,43,903.3,9.9,0.0,0.0,0.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 22:00:00,8.1,0.0,46,902.7,11.0,0.0,0.0,-0.1999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-04 23:00:00,6.6,0.0,51,902.1,11.0,0.0,0.0,-1.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 00:00:00,6.2,0.0,52,902.0,9.3,0.0,0.0,-1.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 01:00:00,4.6,0.0,58,901.3,9.0,0.0,0.0,-1.400000000000091,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 02:00:00,3.3,0.0,64,900.7,8.6,0.0,0.0,-1.3999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 03:00:00,2.5,0.0,69,899.9,8.6,0.0,0.0,-2.1000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 04:00:00,2.2,0.0,70,899.6,8.7,0.0,0.0,-1.6999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 05:00:00,1.5,0.0,73,899.3,8.8,0.0,0.0,-1.400000000000091,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 06:00:00,0.9,0.0,75,899.3,8.7,0.0,0.0,-0.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 07:00:00,1.0,0.0,73,899.6,8.3,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 08:00:00,3.0,0.0,63,901.0,7.0,0.0,0.0,1.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 09:00:00,7.2,0.0,46,903.5,2.6,0.0,0.0,4.2000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 10:00:00,9.9,0.0,38,904.9,4.7,0.0,0.0,5.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 11:00:00,11.2,0.0,33,904.5,7.2,0.0,0.0,3.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 12:00:00,12.2,0.0,30,903.8,8.1,0.0,0.0,0.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 13:00:00,12.9,0.0,28,903.1,10.3,0.0,0.0,-1.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 14:00:00,13.3,0.0,27,902.8,12.3,0.0,0.0,-1.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 15:00:00,13.1,0.0,28,902.9,16.6,0.0,0.0,-0.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 16:00:00,12.6,0.0,30,903.0,15.9,0.0,0.0,-0.10000000000002274,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 17:00:00,11.9,0.0,34,903.2,13.4,0.0,0.0,0.40000000000009095,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 18:00:00,10.9,0.0,37,903.7,9.0,0.0,0.0,0.8000000000000682,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 19:00:00,9.9,0.0,41,904.3,7.6,0.0,0.0,1.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 20:00:00,8.6,0.0,47,904.5,6.6,0.0,0.0,1.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 21:00:00,7.7,0.0,51,904.7,6.1,0.0,0.0,1.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 22:00:00,6.9,0.0,55,904.4,6.3,0.0,0.0,0.10000000000002274,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-05 23:00:00,5.7,0.0,60,903.9,8.3,0.0,0.0,-0.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 00:00:00,4.9,0.0,64,903.9,9.4,0.0,0.0,-0.8000000000000682,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 01:00:00,4.1,0.0,66,903.5,8.8,0.0,0.0,-0.8999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 02:00:00,4.6,0.0,61,903.5,7.2,0.0,0.0,-0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 03:00:00,3.5,0.0,67,903.5,7.4,0.0,0.0,-0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 04:00:00,2.6,0.0,69,903.2,8.0,0.0,0.0,-0.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 05:00:00,2.3,0.0,67,903.3,8.0,0.0,0.0,-0.20000000000004547,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 06:00:00,0.9,0.0,72,903.2,9.7,0.0,0.0,-0.2999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 07:00:00,0.5,0.0,74,903.7,11.8,0.0,0.0,0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 08:00:00,2.4,0.0,68,904.9,11.8,0.0,0.0,1.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 09:00:00,5.9,0.0,57,907.0,10.1,0.0,0.0,3.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 10:00:00,9.0,0.0,48,908.4,11.3,0.0,0.0,4.699999999999932,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 11:00:00,11.2,0.0,38,908.0,15.4,0.0,0.0,3.1000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 12:00:00,12.9,0.0,30,907.4,16.7,0.0,0.0,0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 13:00:00,14.1,0.0,25,906.6,16.4,0.0,0.0,-1.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 14:00:00,14.9,0.0,23,906.1,16.5,0.0,0.0,-1.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 15:00:00,15.5,0.0,20,905.9,15.6,0.0,0.0,-1.5,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 16:00:00,15.4,0.0,19,905.9,15.0,0.0,0.0,-0.7000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 17:00:00,14.8,0.0,20,905.8,13.4,0.0,0.0,-0.3000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 18:00:00,12.8,0.0,23,905.6,10.5,0.0,0.0,-0.2999999999999545,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 19:00:00,11.4,0.0,25,905.7,11.2,0.0,0.0,-0.1999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 20:00:00,10.2,0.0,27,905.7,11.6,0.0,0.0,-0.09999999999990905,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 21:00:00,9.0,0.0,30,905.6,11.1,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 22:00:00,8.2,0.0,32,905.5,12.8,0.0,0.0,-0.20000000000004547,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-06 23:00:00,7.4,0.0,36,905.2,12.8,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 00:00:00,6.6,0.0,38,904.8,12.8,0.0,0.0,-0.8000000000000682,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 01:00:00,6.0,0.0,40,904.9,13.3,0.0,0.0,-0.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 02:00:00,5.4,0.0,41,904.7,14.2,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 03:00:00,4.8,0.0,44,904.6,12.8,0.0,0.0,-0.1999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 04:00:00,4.8,0.0,44,904.2,13.7,0.0,0.0,-0.6999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 05:00:00,4.6,0.0,46,904.1,15.3,0.0,0.0,-0.6000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 06:00:00,4.2,0.0,48,904.2,15.5,0.0,0.0,-0.39999999999997726,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 07:00:00,4.0,0.0,52,904.2,15.6,0.0,0.0,0.0,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 08:00:00,5.2,0.0,51,904.9,15.3,0.0,0.0,0.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 09:00:00,8.2,0.0,47,906.4,16.4,0.0,0.0,2.199999999999932,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 10:00:00,11.4,0.0,45,906.6,19.8,0.0,0.0,2.3999999999999773,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 11:00:00,14.3,0.0,43,906.4,25.0,0.0,0.0,1.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 12:00:00,16.2,0.0,42,905.9,27.0,0.0,0.0,-0.5,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 13:00:00,17.4,0.0,41,904.9,25.6,0.0,0.0,-1.7000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 14:00:00,18.1,0.0,39,904.6,24.2,0.0,0.0,-1.7999999999999545,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 15:00:00,18.7,0.0,35,904.0,22.8,0.0,0.0,-1.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 16:00:00,18.8,0.0,31,904.2,21.9,0.0,0.0,-0.6999999999999318,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 17:00:00,18.0,0.0,30,903.8,19.2,0.0,0.0,-0.8000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 18:00:00,16.0,0.0,35,903.1,14.0,0.0,0.0,-0.8999999999999773,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 19:00:00,14.5,0.0,40,902.9,11.6,0.0,0.0,-1.3000000000000682,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 20:00:00,13.1,0.0,46,902.3,10.2,0.0,0.0,-1.5,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 21:00:00,12.0,0.0,50,901.9,10.2,0.0,0.0,-1.2000000000000455,0,0.0,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 22:00:00,11.1,0.0,54,901.2,9.9,0.0,0.0,-1.6999999999999318,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-07 23:00:00,9.9,0.0,60,900.8,9.0,0.0,0.0,-1.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 00:00:00,9.6,0.0,62,900.8,12.5,0.0,0.0,-1.1000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 01:00:00,9.0,0.0,66,900.1,13.6,0.0,0.0,-1.1000000000000227,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 02:00:00,9.9,0.0,38,900.0,18.6,0.0,0.0,-0.7999999999999545,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 03:00:00,9.5,0.0,29,899.7,19.7,0.0,0.0,-1.099999999999909,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 04:00:00,9.1,0.0,32,899.6,22.0,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 05:00:00,8.2,0.0,37,899.3,21.2,0.0,0.0,-0.7000000000000455,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
2020-01-08 06:00:00,7.3,0.0,40,899.2,18.4,0.0,0.0,-0.5,0,0.01,Very Low,Open-Meteo,2026-05-15 10:17:40
